archetype,budget,culture,nature,nightlife,relax,adventure
Luxury Traveler,0.8344916147093167,0.4163055237490209,0.2559570520406733,0.3023430059268673,0.6593487841882151,0.1881775744946023
Luxury Traveler,0.9137401272781589,0.7161974027576596,0.3261395811681856,0.4240379487688663,0.7497765715234721,0.10889335057753848
Luxury Traveler,1.0,0.5939388570771632,0.353638449379297,0.3142514213567876,0.5756992987187148,0.2654311726420023
Luxury Traveler,0.9801127620878013,0.5278358756513991,0.23042695349802444,0.4900347827531816,0.6048470485706138,0.3314138362604771
Luxury Traveler,0.8779503412281705,0.6510713540486707,0.2737105219400812,0.44825499448658745,0.6564708798308645,0.18697656751421649
Luxury Traveler,0.9532735340316576,0.5198250035374822,0.35926594763361,0.35894291468227324,0.6817120067727984,0.12045205003131904
Luxury Traveler,0.7450133072963752,0.5847177789919864,0.49300923372903327,0.46276834303184194,0.6984591696212484,0.1789687336633386
Luxury Traveler,0.9517972714249636,0.6437695292140168,0.2055349747752924,0.48914573557350977,0.7572305052352994,0.25745485805663476
Luxury Traveler,0.9850780591047782,0.6015693326155191,0.3538288988773456,0.44734513069931026,0.671676743124718,0.15411185816824793
Luxury Traveler,0.9581485036209589,0.7239216121196149,0.20087143394768792,0.2825979787398048,0.7131808672989213,0.20407101614848144
Luxury Traveler,0.9638673331496326,0.61951625583268,0.2821438196292156,0.5191890750881666,0.5719276817218787,0.13372023801758032
Luxury Traveler,0.9417396191880761,0.4685448951076666,0.2859316476454343,0.5329176132582415,0.7016709190636768,0.21845607245749468
Luxury Traveler,0.8491868187861935,0.5506910873568418,0.26998428957408505,0.3745827922595013,0.8025315036003015,0.24461528485800998
Nightlife Seeker,0.41108336344503743,0.3197203822745604,0.23985773987974282,1.0,0.3264432549254699,0.4187924646537705
Nightlife Seeker,0.43513139910317294,0.1993937712868307,0.1812784112714415,0.9873086699557067,0.2789867613271282,0.4939239181085982
Nightlife Seeker,0.4744121981396125,0.3121406393798992,0.13318856786959818,1.0,0.07138711783055532,0.514779246311658
Nightlife Seeker,0.6618884975383712,0.30054398756479983,0.18479687719988044,0.9214043661751657,0.18556866545900738,0.6098278779741224
Nightlife Seeker,0.32305104709363947,0.422674696103706,0.08608342780398841,0.9286678136612467,0.16566044637610705,0.5470842615816576
Nightlife Seeker,0.37215005184930017,0.3369738132865554,0.3619447698629482,0.8409460796325751,0.21517649340883166,0.44704142577627126
Nightlife Seeker,0.5340709764954429,0.30153182219326014,0.14868104727645523,0.9890297827896859,0.34434784878293945,0.4847276966618161
Nightlife Seeker,0.5575806353718545,0.19653816337030688,0.1234850898545593,0.9877925022304301,0.3187292822828772,0.5284490679028528
Nightlife Seeker,0.47495535755814766,0.2999433124338683,0.09996738128242261,0.9983612261084293,0.27058664498587276,0.46383277337335355
Nightlife Seeker,0.4623966281792399,0.3212702583721639,0.16506242111675237,0.9447093908299341,0.36797774313332127,0.48023794394032027
Nightlife Seeker,0.47133278783830224,0.24819665554918724,0.259535357719995,0.9355020661425517,0.14805015693428594,0.6057043225818409
Nightlife Seeker,0.613568240361091,0.2519661147409036,0.05067680389115071,1.0,0.1452296139391997,0.5632500479330215
Nightlife Seeker,0.34239169458305313,0.3714077870639447,0.10310624565753751,1.0,0.20114184542691474,0.4236848464482684
Nightlife Seeker,0.46743709496585756,0.35490547655653604,0.20847155624921876,0.9967530384377987,0.35811524676123885,0.3748606710631159
Nightlife Seeker,0.6293770059974899,0.308348475001857,0.12809727613414976,0.8435749099408808,0.18487036873783733,0.5737320089539567
Nightlife Seeker,0.4897960703697973,0.42089239441978776,0.08390594479587529,0.9490328841723156,0.09980852444695049,0.5290905506099974
Nightlife Seeker,0.570950991207784,0.2663390565055157,0.0,0.9659158517437195,0.23493908413868075,0.5323435803969357
Nightlife Seeker,0.5988625753457724,0.2143157056280761,0.25441728843603595,1.0,0.05771299327947866,0.5255721460735182
Nightlife Seeker,0.4596656135193863,0.2934781861518683,0.22781411868306692,0.9110217148709158,0.14594335366707106,0.502732193399042
Nightlife Seeker,0.4130203248909758,0.21313398968918515,0.25434986263652026,0.8580964771873074,0.253305000072737,0.537007303428316
Nightlife Seeker,0.3619354616967523,0.24579482781314757,0.2955287522437898,0.8715067575088254,0.162847659015249,0.5369648714601517
Nightlife Seeker,0.5626712407426077,0.2798768891164403,0.15219918442466868,1.0,0.3391119731038063,0.5783086440625437
Nightlife Seeker,0.506825451405202,0.2353387422687259,0.1335644474754748,0.9918011284212606,0.2334718576710947,0.6121278874357143
Nightlife Seeker,0.5520360074028912,0.17975357585921453,0.28415580941783347,0.8701551498148469,0.16928229824381189,0.5200160165001355
Nightlife Seeker,0.6596533991827171,0.5487934844804289,0.24853784473089463,0.9353442705023689,0.24276045187844403,0.5710124340699069
Nightlife Seeker,0.47434658995542467,0.44361690847298574,0.21840566073531217,0.9898194471273115,0.25327394016435695,0.5337269288491564
Nightlife Seeker,0.567115240037569,0.2506197450762461,0.15533585968431757,0.8619876613622643,0.23516009844961813,0.5623149202809691
Nightlife Seeker,0.5366218292921509,0.433959394667803,0.19955231849367627,1.0,0.11266392990885486,0.4690320238020479
Nightlife Seeker,0.5556430206052622,0.3679281688594515,0.17648264418686543,0.9442720598513547,0.07857010026553525,0.47143766393547126
Nightlife Seeker,0.5712306530815829,0.3460164012885253,0.2400532577104968,0.9539818949744767,0.20056505269025413,0.4471743088421242
Nightlife Seeker,0.5559062736162028,0.33367783555115116,0.23936150783942395,0.9079172125865935,0.027732566410300457,0.5877722169402957
Nightlife Seeker,0.4616930035193277,0.23097793887655033,0.2554783129531195,0.9186389888064695,0.28479491072372976,0.5493604759661358
Nightlife Seeker,0.5546855458560382,0.19072354310395725,0.29695551883091204,0.9709000424987084,0.17045782886030375,0.5114710773873801
Nightlife Seeker,0.3579011813681344,0.3326922249184537,0.11765027934543429,0.8417863771325172,0.07821126510256872,0.5890150699991941
Nightlife Seeker,0.4496589285045769,0.4226982167933199,0.15713588295581618,0.8134113633925643,0.11067804480410728,0.598864929600555
Nightlife Seeker,0.4875281457650666,0.2561370162807519,0.21280145806822304,0.9901426188934036,0.2893919052721969,0.6158799383914341
Nightlife Seeker,0.4712185083368731,0.19391618511343692,0.16692278711013792,0.9708224405266308,0.12289928590315113,0.4234279268083966
Nightlife Seeker,0.5275030305239908,0.2961078118743639,0.20262375963292692,0.8893203732239944,0.1815679428635386,0.42606134845853566
Nightlife Seeker,0.571215872889983,0.3828199467779002,0.0523049710209525,0.8756391311846071,0.08027765959279369,0.44799808524744816
Nightlife Seeker,0.49332496241677115,0.18402838242411756,0.12625121494997496,0.8696834102334801,0.21658138635191554,0.5055475469629
Nightlife Seeker,0.44226099573301975,0.3141456697711518,0.15626559323301878,0.9282675911739157,0.33387616722388297,0.6072368841432279
Nightlife Seeker,0.3960335010457922,0.36637859343033397,0.26491172435932736,0.8581389368997905,0.2655022115003889,0.6230345534730042
Nightlife Seeker,0.4101964155004469,0.2265997743188589,0.2814129173474802,0.9717196248660518,0.24411810201916187,0.5272471373120398
Nightlife Seeker,0.5312556736742515,0.19388222973511335,0.2837854165297159,1.0,0.18164874047455778,0.496521844014891
Nightlife Seeker,0.3775113997955422,0.3411403804814268,0.24576459533713155,0.9450247186400551,0.28994826878964025,0.47327382152160474
Nightlife Seeker,0.545168474071488,0.21842685290463074,0.19811582793006097,0.9360516593677731,0.21802463376327533,0.47043784569333136
Nightlife Seeker,0.48948219234626655,0.36608377371532047,0.1650588610209426,0.8214738319409056,0.33996671233643366,0.6105163262952389
Nightlife Seeker,0.3966189843915505,0.35517662441961556,0.15976201835589257,0.9710789772264847,0.22353793032107952,0.48124737597469425
Nightlife Seeker,0.4372987467530883,0.24475671581469924,0.12670464676150062,0.8834542233415644,0.19462573679605158,0.4427392008711399
Nightlife Seeker,0.5545641652570096,0.41897969242687416,0.15359574069039658,0.9691523600428301,0.23997480882423472,0.537760181673542
Nightlife Seeker,0.506076421433287,0.35941459346877774,0.2385799162144526,0.8509870062138162,0.26953248515114187,0.5709832669813394
Nightlife Seeker,0.4389371116657135,0.30303502683580813,0.25466631942488555,0.9332548944336511,0.285838243821281,0.6891097995695489
Nightlife Seeker,0.4371211173892014,0.189516431747698,0.22430548764839006,1.0,0.18153069009241848,0.6162608530656828
Nightlife Seeker,0.3929115360221401,0.35543348984252887,0.15153113433928855,1.0,0.3594012282534495,0.43866747297733216
Nightlife Seeker,0.4560354291273136,0.36876703095838415,0.16902954801683884,0.9463671025654209,0.20203107364339282,0.3464261475041875
Nightlife Seeker,0.49889298031246104,0.24482177807486608,0.16055017420801826,1.0,0.0994794484576595,0.5650564149398382
Nightlife Seeker,0.4776829655734553,0.27761918652033324,0.2632297516841369,0.9772041035655112,0.2456490397775625,0.5774547728426289
Nightlife Seeker,0.47349532934533417,0.25102106123937995,0.11318795787537617,0.8839671576016835,0.435927554024698,0.5995743664589429
Nightlife Seeker,0.3919140507033583,0.19420336346051437,0.23854928493747932,0.9937811837902373,0.24391070682538915,0.4796035365157042
Nightlife Seeker,0.489963659199768,0.32623036193274857,0.20687144050346645,0.7724559701801972,0.1816160295539845,0.4318874852591749
Nature & Adventure,0.514016913512681,0.43882072020827284,0.9293985332379444,0.17491762510620817,0.37374412015818015,0.938615030976737
Nature & Adventure,0.5336075592361473,0.2485480474572537,1.0,0.10952892517392673,0.33789056614491636,0.825889509601477
Nature & Adventure,0.5444410117073799,0.12650507908111247,0.8666106549115933,0.1763928068609675,0.3780653375475767,0.9734763555153931
Nature & Adventure,0.4003426098842892,0.2043947288799879,0.8432336116200662,0.09931960714597325,0.2826386359660504,0.8753213769235344
Nature & Adventure,0.6941373189076417,0.2346367860288557,0.789790599939661,0.15481807966632463,0.38171066363435185,1.0
Nature & Adventure,0.37312133502096334,0.04960604918887641,1.0,0.23116913418967233,0.23053658144989067,0.9427703268897949
Nature & Adventure,0.2891401808786498,0.2002700405277729,0.9262256938274468,0.2739416111630264,0.21888832381659698,0.9068549729122688
Nature & Adventure,0.425966029915233,0.2204307004539454,0.828372294210958,0.16735193286718236,0.22033476841678165,0.9520908993458926
Nature & Adventure,0.5686760893325332,0.1812303544034069,0.9030590395968023,0.08411268682931648,0.276025868159457,0.8959836306366604
Nature & Adventure,0.709663447282398,0.11104263793806692,1.0,0.27974870187726464,0.3224509123592109,1.0
Nature & Adventure,0.529768437808549,0.2311327356534343,0.8957503477585964,0.2978855105934902,0.3877175387048707,0.849945817000303
Nature & Adventure,0.3944602244320986,0.18376154900834746,0.8359969148481883,0.1949180340307716,0.39899505077473113,0.8634158675930568
Nature & Adventure,0.496574129495074,0.20464181878467164,0.9678744705764228,0.02024885328123159,0.25146397641877627,0.9169026953823578
Nature & Adventure,0.5960063165141489,0.16064780419950359,0.7498757835166501,0.2495769156772909,0.24917100889394964,0.8048266672727711
Nature & Adventure,0.4500523688229421,0.18523797138753204,0.8516204268369431,0.023554715432074474,0.37176529575097056,1.0
Nature & Adventure,0.5521217593071605,0.10898514636601468,0.8838806772841986,0.19947829478164336,0.3479035511649528,0.9534672390974465
Nature & Adventure,0.44126609609772033,0.20655964451308484,0.9365824323692193,0.31646578577174134,0.35636052318597783,0.9631245349900416
Nature & Adventure,0.5067061302343489,0.31283673161628034,0.9327810236767599,0.13111296718611437,0.41226959761001525,0.9558322618031222
Nature & Adventure,0.4645564783097214,0.16164056260806053,0.923726043611261,0.23705478362140678,0.31578338125049654,0.9249046938754308
Nature & Adventure,0.6359965899661104,0.28572345217879086,0.915250847301202,0.2753048464613987,0.2173980877177968,0.9318341639957447
Nature & Adventure,0.6447445079786488,0.1825563283686101,0.8321892857104732,0.14783288891255517,0.2128293570126089,0.8372190473497837
Nature & Adventure,0.47035935211279767,0.08755463846570864,0.9012494667159683,0.2721821739029318,0.22737950558824635,1.0
Nature & Adventure,0.5408633670822076,0.2824464468499246,0.8473732356918291,0.2683620181653293,0.21264528796837495,0.9712198000669208
Nature & Adventure,0.5137471471834825,0.24426009759878273,0.8059524315500118,0.12839441261787163,0.34777825746027075,0.824132159662064
Nature & Adventure,0.5370565033679299,0.09062897548318034,0.9678539370133334,0.10139813481851928,0.34418399501436187,0.9500504746916801
Nature & Adventure,0.444258254525634,0.24656212536677816,0.9208353810666845,0.15689265150458095,0.21931562527390333,0.7429899446661937
Nature & Adventure,0.5279720037839755,0.0748157782910356,0.9076275359553047,0.17892414271342008,0.35433142203505563,0.8758363600408109
Nature & Adventure,0.4736441770922327,0.25854965634306365,0.9268046423267294,0.22529247657462229,0.33754140718468206,0.7771542301434315
Nature & Adventure,0.5605430943989586,0.2489975035210882,0.8186653497138803,0.1804735621060639,0.2968554169897895,0.8892402572478614
Nature & Adventure,0.5267087973254828,0.3145093425464947,0.9865413382138263,0.09502246452548752,0.34976559922448386,1.0
Nature & Adventure,0.5309446816551362,0.28727843401487735,1.0,0.28189676368855854,0.3199446876513383,0.9836070779267803
Nature & Adventure,0.5115910266477512,0.20191224346279646,0.8718868611429014,0.3250730687065687,0.23452570672463988,1.0
Nature & Adventure,0.5399891298992296,0.0880555060158447,0.9294119434393138,0.03199787938787008,0.35004064134648283,0.9708185186391193
Nature & Adventure,0.45261152354783574,0.2098838156764466,1.0,0.15954026365904508,0.21528739303547195,1.0
Nature & Adventure,0.6570069752424635,0.2002956537478278,0.9809170428326686,0.3073180732424705,0.24060126139692928,0.8611755331705706
Nature & Adventure,0.5984699610523788,0.3348011422966808,0.9450304688139484,0.12961485171983567,0.4589648889359553,0.8575223281750428
Nature & Adventure,0.47318897750628386,0.22738702675916972,1.0,0.2683180781241779,0.33318924002895284,0.9370630824094486
Nature & Adventure,0.5034811734914773,0.24465116116148053,0.6976351937844558,0.17627140327441615,0.31930575479334244,0.8079188733104394
Nature & Adventure,0.5309058654249248,0.18364230232111028,1.0,0.32584157801718855,0.262735554470547,0.8879329830746644
Nature & Adventure,0.4940841947513286,0.1638672419072302,0.9156019987222501,0.1393374344889928,0.20955077320499788,0.9498168979120215
Nature & Adventure,0.5503623667377449,0.13565473922720062,0.971628434461008,0.1494737816667735,0.3202532190430385,0.9656275210089965
Nature & Adventure,0.49731099482370295,0.23637927297129077,0.8586856284889943,0.18428267332575224,0.28353124552957276,0.8402737322767809
Nature & Adventure,0.4858580669507374,0.07611053609090028,0.8607077002286316,0.17720996053042634,0.27950561980036953,0.8806802043303377
Nature & Adventure,0.4950588640111897,0.23835532144688512,0.9699613659306018,0.14801878185213865,0.20374393156886844,0.8166364470205518
Nature & Adventure,0.46102376630440584,0.1718462945746793,0.8384003147042034,0.09631066686000846,0.26351033380206496,0.9145141296091177
Nature & Adventure,0.5476023572668451,0.15540615575133432,0.8669601742285253,0.12586413529221516,0.29748486637001786,0.8321257092647348
Nature & Adventure,0.545850225059296,0.05713068064527111,0.8712296262038031,0.22408858713533936,0.31470676130580033,1.0
Nature & Adventure,0.5279840019654326,0.11967563225263922,0.8923628602328741,0.05790029332268385,0.29355202005625913,0.8333555154399394
Nature & Adventure,0.5732312220448129,0.15603677803235722,0.8906587267363802,0.14915537268764772,0.4391081081482665,0.8743005787105671
Nature & Adventure,0.6466045634783362,0.26513214096946136,0.938565338186831,0.2294986517854016,0.3315037838573001,0.7457861936523512
Nature & Adventure,0.4776893284679395,0.26761263769474575,0.8960882253220716,0.087584812255714,0.29580764395380243,1.0
Nature & Adventure,0.5997513372427775,0.19503967925071747,0.9761159421646469,0.17067943837055585,0.16369027305386247,0.8260427209496357
Nature & Adventure,0.6250311014806559,0.17808055345365567,0.8805292816499986,0.17601294429800957,0.45233092716584056,1.0
Nature & Adventure,0.6775024186758507,0.1872763831679959,0.9236499590997677,0.07866859604633672,0.41815475408946196,0.8065776358985652
Nature & Adventure,0.5173420451010103,0.11221579778937248,0.8528906538609043,0.133019005516024,0.25136997914593456,0.8568701837480818
Nature & Adventure,0.45613849640599385,0.2666667129424246,0.8116109765549984,0.21764331416110935,0.39743673218444464,0.8589442908389283
Nature & Adventure,0.44256648874019183,0.18155802998557993,0.9943780166688568,0.21552861047626862,0.2575028564313921,0.9387101320950432
Nature & Adventure,0.4118166280130861,0.25450876083543583,0.9326885846161415,0.1753753223088893,0.2329131361242215,0.8290655262173234
Nature & Adventure,0.5427853869076729,0.29831844019912496,0.8490153802376964,0.23667093628411875,0.13303783851183448,0.853230581547424
Nature & Adventure,0.49751528537032785,0.1272253266414533,0.8250794900168323,0.14657763548248914,0.3233754182661098,0.88501367852749
Family Traveler,0.4209415013340022,0.3303439877891947,0.5514507857714259,0.13661492688428417,0.3801996125819812,0.26002158590786956
Family Traveler,0.5579001714786063,0.6110670222566759,0.5691982550629708,0.13063911877927428,0.611300571206997,0.12955468161542394
Family Traveler,0.661456577330539,0.517231720436503,0.6406614911739671,0.41409901651490616,0.4332709648401129,0.4379757319808887
Family Traveler,0.5770041984479716,0.5229863123522407,0.5963590203759006,0.06606109332815653,0.5544133657408993,0.32636069884584074
Family Traveler,0.4786261042662657,0.5600463334017413,0.5667044476091797,0.009594452876771381,0.5639989713603348,0.4005719373490058
Family Traveler,0.5571731930387022,0.5286762894567696,0.5415234979427621,0.16063374799388958,0.6548406191032163,0.4478887066637129
Family Traveler,0.5859548843600627,0.5534923843806325,0.6078454031631155,0.20366974254904116,0.5424934089913015,0.35960042503018247
Family Traveler,0.5844242163106654,0.4948649458313202,0.6073401987558698,0.1201792317141342,0.5907016765502433,0.31717705465364204
Family Traveler,0.7262494446049748,0.5788359748492174,0.6695323673997517,0.06355683791809034,0.528860733741734,0.37642404465902024
Family Traveler,0.6700837434023835,0.6178136540600786,0.5516815499224617,0.08163610757117223,0.46884126699796524,0.26860231151513014
Family Traveler,0.6797256408463558,0.46268036966174414,0.6512383836160659,0.08475975152017509,0.6259245622577249,0.2081846888147466
Family Traveler,0.606816755970712,0.26070912232794213,0.5850483073470412,0.0,0.6964795613237452,0.3621925882211609
Family Traveler,0.6373336785572865,0.6216804981727504,0.524086678334013,0.23978905583324467,0.6745753251408307,0.2810755770224843
Family Traveler,0.6908496117746356,0.41149651900706924,0.5340388670777861,0.05131282214082397,0.5576817833548787,0.21547538857917978
Family Traveler,0.697846645367626,0.47929164797041346,0.6282003974685504,0.05437189068690556,0.4543517359561186,0.32160458867131375
Family Traveler,0.4470196019664178,0.4945092763131625,0.49053479689337515,0.25898207993846467,0.6729090177739777,0.3084603033017184
Family Traveler,0.7010965342123735,0.43229472180274114,0.6434783502936074,0.11598483469749708,0.6211216065066936,0.40178828000854144
Family Traveler,0.6585993682223842,0.5230978930260018,0.4676090051017363,0.023196296377642905,0.5901832853123421,0.3074697899421321
Family Traveler,0.509583702026086,0.6929341340462737,0.7213115244202858,0.14816946563139868,0.6057629489026995,0.2830232824079078
Family Traveler,0.5238465231982211,0.506198441481509,0.6206202032114201,0.0006591539614700571,0.6267341133795917,0.28757927609402006
Family Traveler,0.4473753953698087,0.43116919913763985,0.5669115573262684,0.2510150125872152,0.6445242499627006,0.1931614744720087
Family Traveler,0.6388829031534109,0.37621568088493074,0.6866152843109659,0.06231002785456972,0.5925091049008663,0.40606373180337524
Family Traveler,0.49702691451326,0.3882305451909607,0.5533120538923196,0.18307030808154534,0.47845231396185256,0.0734275521511544
Family Traveler,0.5639072913272801,0.5441392639928736,0.6960209399791063,0.06294709103316809,0.5670858714307198,0.39231205874045977
Family Traveler,0.4504206640243663,0.46891833798535926,0.6152339111940046,0.13593749770280275,0.5592154645447294,0.3027552809364673
Family Traveler,0.4009338117269608,0.4473401270132921,0.6362806970043574,0.02141647725962564,0.6047187377271678,0.3357498000642158
Family Traveler,0.5725960639313787,0.5136371016797256,0.522981394777231,0.08347109762431627,0.6488172935671378,0.31255783687747474
Family Traveler,0.5530774984348852,0.5179373123432635,0.6571687832509294,0.0,0.6927259251964718,0.2730996209055142
Family Traveler,0.6340391946592184,0.5957797538916182,0.4902661042215627,0.04324471980579628,0.5769161043299436,0.23729971831004573
Family Traveler,0.7387949260669446,0.43145823249385656,0.5555562576410507,0.11635112252823815,0.5038280379139128,0.26834554305949887
Family Traveler,0.625396260900014,0.4733711676493991,0.5925290512880041,0.05765343100413032,0.47884237526553863,0.32572745690713906
Family Traveler,0.7403946457317793,0.501472130462675,0.6180211293798039,0.1554178204093488,0.49845356027626403,0.43620117265036845
Family Traveler,0.6161863037138241,0.6305485519271287,0.5413573603580808,0.245444953804626,0.6620124395227827,0.34424320686818866
Family Traveler,0.6187219563482518,0.48011771055404406,0.6960425326779098,0.11122878958784377,0.44263442371302775,0.21062508306343977
Family Traveler,0.5851323398245802,0.5247999186532444,0.5954729208880083,0.19751766318349306,0.44391185087691,0.3114870349204128
Family Traveler,0.4545616619690276,0.5607769836387335,0.5924433028446398,0.13356879776192945,0.5308893631528186,0.4023571945326201
Family Traveler,0.6833379731247081,0.546683544240951,0.5896386202509247,0.14638858282361059,0.543448594561012,0.36844445272165693
Family Traveler,0.7319584715459136,0.5856488447983349,0.5416318024154072,0.12891338538184824,0.4965486764993082,0.34579122489405406
Family Traveler,0.6360482730290031,0.3504146928374269,0.5070572924870109,0.07734888826049864,0.5759312202287339,0.20324184516649557
Family Traveler,0.6311182983481747,0.520117888715241,0.5844584694417184,0.03953667998733097,0.683896570113325,0.4324325690470636
Family Traveler,0.561315081292277,0.4510266466276143,0.6392966132329597,0.0713576496202411,0.5888482239469413,0.3591722521379737
Family Traveler,0.44725151299941657,0.6054641859882135,0.6058144419463473,0.06708054843502559,0.5928612676622841,0.29699434840164146
Family Traveler,0.4615038957244059,0.6195950581962589,0.6033060505816494,0.13544017043579,0.6761239816459235,0.21830700339517595
Family Traveler,0.6378777519228183,0.4785887127280965,0.6677416620173194,0.0,0.5920724559806985,0.25177434753728306
Family Traveler,0.6345810360507325,0.5376035349894562,0.5433899284142378,0.04302609086591651,0.5911467705154136,0.22826862181478333
Family Traveler,0.6673586956361701,0.4704634239642043,0.36744094245426867,0.07001423547025551,0.5169164943324822,0.16949793476312436
Family Traveler,0.5010058689421942,0.5087526777466376,0.7062912662598585,0.1250547579091984,0.5514797289427408,0.33647233561365625
Family Traveler,0.5632727751824806,0.44443197046694843,0.5076509865413612,0.0,0.5688061034752444,0.31264427919361054
Family Traveler,0.5922701063988088,0.4667226457642113,0.5243403151442575,0.14865969533479748,0.4946294464042732,0.362082233107478
Family Traveler,0.519822638485862,0.4398051810117572,0.4826571847507458,0.059887828249149073,0.6780249966782382,0.3412502470755165
Family Traveler,0.6782737689622428,0.5417714036747149,0.5117064137175704,0.07353686205379542,0.537584069670603,0.40644599232312323
Family Traveler,0.5042569082858951,0.5714958151511289,0.6714363096087015,0.24636961613728697,0.5672250725896402,0.35698577276641297
Family Traveler,0.7825321469231074,0.45058866584530427,0.4771967801974112,0.0,0.6570169623089065,0.14934798335531327
Family Traveler,0.5702144757649662,0.5349850549631169,0.6148140429463931,0.1340355891347338,0.6177831884640683,0.4023092650650715
Family Traveler,0.5238146895408963,0.4458403889233175,0.5381872443783341,0.1664153449490088,0.6720318870716051,0.3360980255454806
Family Traveler,0.6946794933511942,0.40575673060988954,0.7333779289240909,0.22185908973698062,0.6588497597796598,0.4425439127016848
Family Traveler,0.4674701433857781,0.45804414909898783,0.5411757231454438,0.15771834590058748,0.5159887408318283,0.36059961194699885
Family Traveler,0.709642891519737,0.55561623200672,0.62270008189292,0.02097013272794007,0.5322519227099708,0.3999695124237333
Family Traveler,0.6623479203124266,0.49687843844979646,0.5665672363387287,0.0,0.5143318065052449,0.45291352697117787
Family Traveler,0.49756355431980265,0.5151583856976865,0.6805955178556159,0.0,0.6147768379824866,0.3750332430008524
